,Latitude,Diameter,CraterID,Depth,Volume
80627,17.361,19.65,11-000436,0.28,42.43486275
80628,15.224,19.57,11-000437,0.59,88.68972821750002
80629,12.833,19.41,11-000438,0.84,124.21384857000001
80630,4.569,19.35,11-000439,0.34,49.96668262500002
80631,21.244,19.33,11-000440,0.56,82.12802821999999
80632,25.118000000000002,19.31,11-000441,0.62,90.73939893499998
80633,0.728,19.26,11-000442,0.22,32.03132526000001
80634,3.867,19.24,11-000443,0.69,100.25334851999999
80635,6.561,19.22,11-000444,1.57,227.63869129
80636,21.269000000000002,19.19,11-000445,0.61,88.16971674250001
80637,23.37,19.17,11-000446,0.3,43.27181797500001
80638,14.49,19.15,11-000447,0.94,135.302266375
80639,9.816,19.11,11-000448,0.08,11.46703194
80640,22.162,19.06,11-000449,1.06,151.14414177999998
80641,9.129,19.04,11-000450,0.86,122.36916608
80642,5.975,19.03,11-000451,0.5,71.07015162500001
80644,4.106,19.02,11-000453,0.53,75.25520721000001
80645,25.949,19.02,11-000454,0.6,85.1945742
80646,17.426,19.02,11-000455,0.11,15.61900527
80647,12.894,18.99,11-000456,0.85,120.31188086249996
80648,16.798,18.94,11-000457,0.86,121.08715118000002
80649,6.292999999999999,18.89,11-000458,0.56,78.43169558000001
80651,10.229,18.8,11-000460,0.15,20.808780000000002
80652,3.7710000000000004,18.74,11-000461,0.62,85.46150245999999
80653,26.421,18.72,11-000462,0.16,22.007531519999997
80654,26.455,18.68,11-000463,0.18,24.65278056
80655,14.564,18.64,11-000464,1.11,151.37510448000003
80656,15.661,18.6,11-000465,1.36,184.67344800000004
80657,16.822,18.57,11-000466,0.42,56.847681765000004
80658,17.819000000000003,18.55,11-000467,0.75,101.29517343750001
80659,23.116,18.55,11-000468,1.15,155.3192659375
80660,22.629,18.5,11-000469,1.18,158.51308749999998
80661,10.042,18.5,11-000470,0.86,115.52648749999999
80662,11.459000000000001,18.45,11-000471,0.13,17.3690375625
80663,19.58,18.42,11-000472,0.07,9.322168590000002
80664,10.068999999999999,18.23,11-000473,0.76,99.13490407
80665,7.394,18.17,11-000474,1.09,141.24595314250007
80666,10.257,18.17,11-000475,0.75,97.18758243750003
80667,16.417,18.11,11-000476,0.65,83.67388201249999
80668,9.572000000000001,18.08,11-000477,1.37,175.77498943999996
80670,17.109,17.98,11-000479,0.23,29.184138110000006
80671,14.237,17.96,11-000480,0.53,67.10087684000003
80672,0.46799999999999997,17.91,11-000481,1.05,132.19655321250002
80673,29.599,17.78,11-000482,0.24,29.779295280000007
80674,7.06,17.77,11-000483,1.04,128.89849778
80675,15.469000000000001,17.76,11-000484,1.06,131.22949248000003
80676,14.328,17.73,11-000485,1.07,132.02035917750004
80677,7.265,17.61,11-000486,1.7,206.92229872500002
80678,3.435,17.54,11-000487,0.92,111.09299276
80679,11.668,17.54,11-000488,0.13,15.697922890000001
80680,27.894000000000002,17.52,11-000489,0.39,46.98643248
80681,3.3489999999999998,17.5,11-000490,0.74,88.9503125
80683,8.208,17.5,11-000492,0.76,91.354375
80684,8.03,17.49,11-000493,0.52,62.43421040999999
80685,15.905,17.44,11-000494,0.95,113.41127360000002
80686,28.48,17.41,11-000495,0.12,14.276391509999998
80687,22.723000000000003,17.38,11-000496,0.42,49.79531634
80688,20.665,17.36,11-000497,1.21,143.12795728
80689,11.838,17.34,11-000498,1.14,134.53729721999997
80690,24.691,17.33,11-000499,0.52,61.297128489999984
80691,21.506999999999998,17.33,11-000500,0.73,86.05173807249997
80692,12.538,17.29,11-000501,0.54,63.36120199500001
80694,12.562999999999999,17.19,11-000503,1.07,124.10097459750004
80695,19.081,17.18,11-000504,0.18,20.85251706
80696,6.15,17.13,11-000505,1.08,124.38790191
80697,6.901,17.11,11-000506,1.23,141.3333950775
80698,9.716000000000001,17.08,11-000507,0.74,84.73193287999999
80699,9.645,17.07,11-000508,0.3,34.310571975
80700,2.457,17.02,11-000509,0.35,39.79484494999999
80702,7.706,16.99,11-000511,1.03,116.69806192749998
80703,5.962000000000001,16.96,11-000512,1.32,149.02711296000004
80704,10.064,16.89,11-000513,1.01,113.08899224250003
80705,4.2989999999999995,16.84,11-000514,0.74,82.36743752
80706,11.841,16.83,11-000515,0.33,36.68781377249999
80707,7.199,16.78,11-000516,0.3,33.15467910000001
80708,10.118,16.76,11-000517,0.6,66.15138480000002
80709,11.88,16.75,11-000518,0.87,95.80507968750001
80710,1.3869999999999998,16.73,11-000519,1.01,110.9565428825
80711,5.567,16.72,11-000520,0.37,40.59886863999999
80712,17.033,16.67,11-000521,1.11,121.06924650750003
80713,6.12,16.64,11-000522,0.38,41.29808384000001
80714,3.2289999999999996,16.58,11-000523,1.07,115.44961559
80715,27.951,16.53,11-000524,0.4,42.89882130000001
80716,19.775,16.51,11-000525,0.79,84.52027450750003
80717,11.832,16.48,11-000526,0.56,59.695569920000004
80718,19.765,16.47,11-000527,1.02,108.59930131499998
80719,26.73,16.46,11-000528,0.63,66.99461139
80720,7.792999999999999,16.45,11-000529,0.54,57.354199875
80721,10.21,16.39,11-000530,0.24,25.305143820000005
80722,7.462999999999999,16.38,11-000531,0.95,100.04400315
80723,16.175,16.37,11-000532,0.06,6.310855995000002
80724,5.343,16.36,11-000533,0.06,6.303148079999999
80725,11.787,16.34,11-000534,0.93,97.46006889
80726,8.112,16.34,11-000535,1.27,133.09063171
80727,28.122,16.32,11-000536,0.81,84.67690752000001
80728,9.162,16.3,11-000537,0.57,59.441495249999996
80729,6.652,16.3,11-000538,0.78,81.34099350000001
80730,5.132000000000001,16.28,11-000539,0.35,36.4096502
80731,17.916,16.28,11-000540,0.52,54.09433744000001
80732,16.910999999999998,16.27,11-000541,0.28,29.09194771
80733,17.474,16.26,11-000542,0.57,59.15011581000002
80734,4.149,16.26,11-000543,0.69,71.60277177000002
80735,7.777,16.26,11-000544,0.83,86.13087039000003
80736,8.946,16.25,11-000545,1.07,110.8996484375
80737,22.563000000000002,16.2,11-000546,0.63,64.894851
80738,9.885,16.19,11-000547,0.32,32.92178216000001
80739,20.943,16.13,11-000548,0.06,6.1271659949999995
80740,7.281000000000001,16.13,11-000549,1.16,118.45854256999999
80741,3.2460000000000004,16.09,11-000550,0.25,25.4033948125
80742,28.131,16.08,11-000551,0.95,96.41294639999997
80743,10.02,16.08,11-000552,0.36,36.53543231999999
80744,18.866,16.07,11-000553,1.33,134.81029392250002
80745,22.484,16.07,11-000554,0.55,55.74861778750002
80747,28.945,16.0,11-000556,0.04,4.0192000000000005
80748,5.886,15.97,11-000557,0.5,50.05177662500001
80749,2.821,15.95,11-000558,0.13,12.9808875625
80750,4.242,15.95,11-000559,0.62,61.908848375
80751,7.017,15.92,11-000560,0.21,20.890319520000002
80752,8.442,15.91,11-000561,0.53,52.65697300250001
80753,0.789,15.91,11-000562,0.95,94.38514028750001
80754,24.838,15.89,11-000563,0.15,14.865472387500002
80755,5.202999999999999,15.88,11-000564,1.2,118.77414240000002
80756,17.993,15.86,11-000565,0.14,13.822101020000002
80757,27.735,15.86,11-000566,0.81,79.97072733
80758,23.965999999999998,15.85,11-000567,0.14,13.804676375000001
80759,6.754,15.85,11-000568,0.32,31.553546
80760,28.429000000000002,15.85,11-000569,1.13,111.4234593125
80761,1.433,15.81,11-000570,1.24,121.65363387000002
80762,16.01,15.81,11-000571,1.08,105.95639079000003
80763,20.48,15.79,11-000572,1.26,123.303233655
80764,17.522000000000002,15.78,11-000573,0.9,87.96221729999999
80765,25.156999999999996,15.77,11-000574,0.11,10.7373159575
80766,16.418,15.77,11-000575,1.17,114.2059970025
80767,4.753,15.76,11-000576,0.06,5.84929248
80768,4.976,15.74,11-000577,1.09,105.99261697000001
80769,7.319,15.72,11-000578,0.06,5.819638320000001
80770,7.2829999999999995,15.72,11-000579,1.15,111.5430678
80771,15.067,15.7,11-000580,0.77,74.49544024999999
80773,16.56,15.69,11-000582,0.74,71.501848245
80774,3.1060000000000003,15.66,11-000583,0.77,74.11632921
80775,0.14300000000000002,15.61,11-000584,1.33,127.20292800249999
80778,24.978,15.46,11-000587,0.93,87.24520929
80779,18.348,15.45,11-000588,1.11,103.99671168750001
80780,18.979,15.45,11-000589,0.18,16.864331625
80781,13.975999999999999,15.4,11-000590,1.12,104.25553600000003
80782,23.865,15.39,11-000591,0.07,6.507511447500001
80783,21.114,15.35,11-000592,1.16,107.27892424999999
80784,19.647000000000002,15.3,11-000593,1.08,99.23075100000003
80785,6.574,15.26,11-000594,1.0,91.400533
80786,26.761999999999997,15.23,11-000595,0.66,60.08739874500001
80787,10.875,15.22,11-000596,0.23,20.912059310000004
80788,6.511,15.19,11-000597,0.85,76.97933136249999
80789,20.253,15.17,11-000598,0.5,45.162796625
80791,21.7,15.11,11-000600,0.44,39.42949967
80792,8.307,15.08,11-000601,0.16,14.28112192
80793,4.853,15.07,11-000602,0.19,16.9363479175
80794,9.011000000000001,15.06,11-000603,0.46,40.94938998000001
80795,11.279000000000002,15.06,11-000604,0.28,24.925715640000004
80796,4.712,15.03,11-000605,0.45,39.8997464625
80797,3.307,15.02,11-000606,0.46,40.732152219999996
80798,8.941,14.99,11-000607,0.4,35.27791570000001
80799,16.016,14.96,11-000608,0.69,60.61106832000001
80800,18.14,14.96,11-000609,0.28,24.595795840000008
80802,11.636,14.89,11-000611,0.24,20.88527982
80803,5.531000000000001,14.88,11-000612,1.04,90.38135808000001
80806,2.6189999999999998,14.76,11-000615,0.56,47.885100480000006
80807,5.688,14.68,11-000616,0.95,80.3554574
80808,23.456999999999997,14.68,11-000617,1.15,97.2723958
80809,12.914000000000001,14.64,11-000618,0.69,58.04581392000001
80810,3.617,14.63,11-000619,0.15,12.601422487500002
80811,0.9570000000000001,14.6,11-000620,1.09,91.19517700000002
80812,1.669,14.57,11-000621,0.15,12.4982734875
80813,26.485,14.57,11-000622,0.52,43.32734809000001
80814,20.064,14.53,11-000623,0.45,37.2892289625
80815,15.085999999999999,14.53,11-000624,1.14,94.466046705
80816,0.494,14.52,11-000625,0.11,9.102602520000001
80817,28.903000000000002,14.51,11-000626,0.95,78.5051397875
80818,7.997000000000001,14.51,11-000627,0.4,33.0547957
80819,11.636,14.5,11-000628,0.52,42.91202500000001
80820,0.993,14.5,11-000629,1.16,95.726825
80821,26.225,14.49,11-000630,0.67,55.214257297500005
80822,11.228,14.46,11-000631,0.74,60.73065522000002
80823,9.682,14.43,11-000632,0.58,47.402398485
80824,8.604,14.43,11-000633,0.7,57.20979127499999
80825,14.519,14.41,11-000634,0.35,28.525657737499998
80826,2.8339999999999996,14.41,11-000635,0.16,13.040300680000001
80827,29.747,14.37,11-000636,0.14,11.347004655000001
80828,18.219,14.37,11-000637,0.48,38.904015959999995
80829,16.778,14.32,11-000638,0.29,23.34122768
80830,0.381,14.3,11-000639,0.09,7.22360925
80831,20.05,14.29,11-000640,1.06,84.95911580500001
80832,14.98,14.23,11-000641,0.03,2.3843538975
80833,6.706,14.18,11-000642,0.99,78.13170783
80835,2.552,14.1,11-000644,0.47,36.67547475
80836,12.263,14.1,11-000645,0.66,51.50173050000001
80837,27.185,14.08,11-000646,0.22,17.11857664
80838,11.252,14.01,11-000647,0.9,69.33594532500001
80839,8.645,13.99,11-000648,0.34,26.118847345000002
80841,7.37,13.9,11-000650,0.94,71.2848295
80842,3.395,13.89,11-000651,0.33,24.989530252500003
80843,5.94,13.89,11-000652,0.51,38.620183117500005
80844,14.209000000000001,13.83,11-000653,0.82,61.559895465
80845,29.565,13.82,11-000654,1.12,83.96025904000001
80846,12.949000000000002,13.8,11-000655,1.3,97.17201000000001
80847,19.151,13.79,11-000656,0.37,27.6165814225
80848,5.697,13.79,11-000657,0.52,38.81249281
80849,4.056,13.78,11-000658,1.01,75.27650897000001
80850,6.76,13.78,11-000659,0.12,8.943743640000001
80851,6.466,13.78,11-000660,0.06,4.4718718200000005
80852,13.912,13.73,11-000661,0.77,56.97331120250001
80853,19.968,13.69,11-000662,0.36,26.481894930000003
80854,28.109,13.69,11-000663,0.33,24.275070352500006
80855,15.759,13.67,11-000664,1.03,75.54642454750001
80857,7.636,13.66,11-000666,1.24,90.81607851999999
80859,0.78,13.66,11-000668,1.18,86.42175214
80860,20.073,13.64,11-000669,0.87,63.53128716000001
80861,24.127,13.61,11-000670,0.8,58.1628794
80862,26.745,13.59,11-000671,0.79,57.2671626075
80863,8.619,13.56,11-000672,0.17,12.268965960000001
80864,27.191999999999997,13.56,11-000673,0.38,27.42474744
80865,13.74,13.52,11-000674,0.72,51.65656703999999
80866,26.662,13.51,11-000675,0.46,32.954004055
80867,18.932000000000002,13.44,11-000676,0.76,53.88300287999999
80869,15.345,13.41,11-000678,0.64,45.17281872
80870,26.554000000000002,13.4,11-000679,0.68,47.924564000000004
80871,17.062,13.4,11-000680,0.38,26.781374
80872,5.043,13.39,11-000681,1.14,80.224250145
80874,0.18600000000000003,13.36,11-000683,0.17,11.909718560000002
80875,27.468000000000004,13.36,11-000684,0.32,22.41829376
80876,7.837000000000001,13.36,11-000685,0.4,28.022867200000004
80877,25.413,13.34,11-000686,0.09,6.286281570000001
80878,10.0,13.33,11-000687,0.16,11.158862919999999
80879,4.093,13.33,11-000688,0.88,61.373746059999995
80880,8.38,13.31,11-000689,1.23,85.5265361775
80881,21.284000000000002,13.28,11-000690,0.42,29.072682239999995
80882,27.956,13.27,11-000691,0.93,64.2783108225
80883,16.172,13.27,11-000692,0.38,26.264256035
80885,7.263,13.25,11-000694,0.11,7.5799109375
80886,4.852,13.25,11-000695,0.1,6.8908281250000005
80887,26.789,13.23,11-000696,0.15,10.305061987500002
80888,16.454,13.22,11-000697,0.74,50.761481780000004
80889,0.057,13.21,11-000698,0.27,18.493071997500003
80890,15.042,13.2,11-000699,0.22,15.045623999999998
80891,23.334,13.18,11-000700,1.11,75.68214987000002
80892,6.581,13.18,11-000701,0.92,62.727547640000004
80893,20.938000000000002,13.14,11-000702,0.26,17.619912180000004
80894,18.727999999999998,13.12,11-000703,0.44,29.727610879999997
80895,27.592,13.11,11-000704,0.21,14.1665578425
80896,8.205,13.11,11-000705,1.11,74.88037716750001
80897,9.155,13.09,11-000706,0.97,65.23650537249999
80898,0.7659999999999999,13.08,11-000707,0.21,14.10179652
80899,10.823,13.08,11-000708,0.5,33.575706000000004
80900,7.9239999999999995,13.06,11-000709,0.48,32.13418224
80901,9.232999999999999,13.0,11-000710,0.25,16.583125
80902,20.779,13.0,11-000711,0.4,26.533
80903,4.475,12.99,11-000712,0.12,7.947658710000001
80905,6.976,12.97,11-000714,0.36,23.769613170000003
80906,28.578000000000003,12.91,11-000715,0.32,20.933513360000003
80907,26.899,12.89,11-000716,0.87,56.73678834750001
80908,14.648,12.87,11-000717,0.51,33.15636645749999
80909,15.179,12.85,11-000718,1.12,72.587851
80910,24.889,12.83,11-000719,0.16,10.337438920000002
80911,1.32,12.79,11-000720,0.12,7.704811109999999
80912,25.39,12.78,11-000721,0.69,44.23341393
80913,17.56,12.76,11-000722,0.39,24.92330412
80914,5.452000000000001,12.72,11-000723,0.18,11.431056960000001
80915,9.221,12.68,11-000724,0.16,10.09713472
80916,28.269000000000002,12.66,11-000725,0.29,18.24337017
80917,16.56,12.65,11-000726,0.8,50.247065000000006
80918,19.279,12.62,11-000727,1.0,62.51127699999999
80919,7.56,12.6,11-000728,0.35,21.809655
80920,1.486,12.6,11-000729,0.23,14.332059000000001
80921,8.968,12.6,11-000730,0.16,9.970128
80922,12.511,12.59,11-000731,0.75,46.660821937499996
80923,28.56,12.59,11-000732,0.14,8.710020095
80924,11.897,12.58,11-000733,0.57,35.40591309
80925,21.116999999999997,12.53,11-000734,0.08,4.92982826
80926,12.537,12.5,11-000735,0.1,6.1328125
80927,29.201999999999998,12.49,11-000736,0.16,9.79680628
80929,10.042,12.44,11-000738,1.07,64.99264316
80930,0.364,12.43,11-000739,1.28,77.62326175999999
80931,14.682,12.43,11-000740,0.43,26.076564497499998
80932,3.3,12.41,11-000741,0.6,36.26890755
80933,6.237,12.41,11-000742,0.63,38.082352927500004
80934,7.757999999999999,12.38,11-000743,0.46,27.671887420000004
80935,27.776,12.36,11-000744,0.64,38.37572352
80936,23.017,12.34,11-000745,0.33,19.723497090000002
80937,13.565999999999999,12.33,11-000746,1.04,62.05819698
80938,19.16,12.26,11-000747,0.46,27.138037180000005
80939,12.275,12.25,11-000748,0.73,42.996657812500004
80940,5.602,12.24,11-000749,0.97,57.039305760000005
80941,28.291,12.24,11-000750,0.38,22.345295040000003
80942,13.038,12.22,11-000751,0.7,41.0279779
80943,8.367,12.22,11-000752,0.36,21.100102920000005
80944,12.072000000000001,12.16,11-000753,0.87,50.492405760000004
80945,26.979,12.15,11-000754,0.57,33.0268438125
80946,10.552999999999999,12.12,11-000755,0.39,22.48586028
80947,27.932,12.12,11-000756,0.3,17.2968156
80948,0.131,12.11,11-000757,1.16,66.77070112999999
80949,5.782,12.07,11-000758,0.11,6.2899455575
80950,7.431,12.05,11-000759,0.53,30.205750062500005
80951,28.629,12.05,11-000760,0.25,14.247995312500002
80952,15.34,12.04,11-000761,0.1,5.689742799999999
80953,8.579,12.03,11-000762,0.13,7.3843839225
80955,11.08,12.02,11-000764,0.72,40.83016104
80957,12.287,11.99,11-000766,0.67,37.8053122975
80958,29.749000000000002,11.97,11-000767,0.28,15.746570910000003
80959,18.837,11.95,11-000768,1.06,59.412980125
80960,20.576999999999998,11.95,11-000769,0.7,39.234986875
80961,1.165,11.94,11-000770,0.19,10.63168047
80962,18.77,11.94,11-000771,0.18,10.072118339999998
80963,8.863,11.93,11-000772,0.83,46.36589429749999
80964,16.636,11.93,11-000773,0.72,40.221016739999996
80965,2.929,11.92,11-000774,0.05,2.7884456
80966,9.36,11.92,11-000775,0.92,51.30739904
80967,24.391,11.88,11-000776,0.77,42.65434404000001
80968,1.0290000000000001,11.87,11-000777,0.49,27.0979962925
80969,28.043000000000003,11.81,11-000778,0.23,12.591204927500002
80970,27.265,11.81,11-000779,0.43,23.540078777500003
80971,6.96,11.8,11-000780,0.35,19.128095000000002
80972,20.698,11.78,11-000781,0.49,26.688632529999996
80973,9.208,11.77,11-000782,0.85,46.218038762499994
80974,7.421,11.75,11-000783,0.98,53.105740625
80975,16.014,11.74,11-000784,0.91,49.22857303000001
80976,25.399,11.71,11-000785,1.03,55.435845527500014
80977,21.680999999999997,11.71,11-000786,0.75,40.36590693750001
80978,10.663,11.69,11-000787,0.27,14.4821301975
80979,6.3389999999999995,11.68,11-000788,0.73,39.08842815999999
80980,10.306,11.64,11-000789,0.4,21.271867200000006
80981,20.691,11.64,11-000790,0.1,5.3179668000000015
80982,23.426,11.61,11-000791,0.63,33.330716527499995
80984,16.942999999999998,11.6,11-000793,0.37,19.541476000000003
80985,10.681,11.6,11-000794,0.38,20.069624
80986,22.915,11.59,11-000795,0.88,46.39692574000001
80987,24.521,11.58,11-000796,1.07,56.31713559
80988,16.451,11.58,11-000797,0.8,42.1062696
80989,5.5520000000000005,11.52,11-000798,0.27,14.06398464
80990,27.574,11.52,11-000799,0.75,39.066624
80991,23.859,11.51,11-000800,0.73,37.9588606525
80992,8.693999999999999,11.5,11-000801,0.83,43.083743750000004
80993,1.558,11.48,11-000802,0.85,43.968572200000004
80994,21.766,11.47,11-000803,0.67,34.59722767750001
80995,17.052,11.45,11-000804,0.37,19.0393605625
80996,5.858,11.43,11-000805,0.44,22.562374230000003
80997,5.305,11.42,11-000806,0.74,37.879443380000005
80998,25.649,11.39,11-000807,0.11,5.601183417500001
80999,12.764000000000001,11.39,11-000808,0.76,38.699085430000004
81000,8.355,11.38,11-000809,0.61,31.00659097
81003,13.600999999999999,11.29,11-000812,0.88,44.02610014
81004,8.65,11.28,11-000813,0.09,4.49469648
81005,10.694,11.28,11-000814,0.07,3.49587504
81006,1.973,11.27,11-000815,0.96,47.85846072
81007,5.608,11.25,11-000816,0.83,41.230898437499995
81008,20.619,11.24,11-000817,0.95,47.108132600000005
81009,10.187999999999999,11.24,11-000818,0.89,44.132882120000005
81010,6.45,11.22,11-000819,0.4,19.764478800000006
81011,26.016,11.21,11-000820,0.65,32.060053512500005
81013,13.935,11.15,11-000822,0.1,4.879658125000001
81014,16.489,11.14,11-000823,0.86,41.88981998
81015,5.187,11.13,11-000824,0.27,13.127854477500003
81016,17.07,11.12,11-000825,0.24,11.648244479999997
81017,8.26,11.1,11-000826,0.34,16.4423745
81018,16.007,11.09,11-000827,0.55,26.550056087500003
81019,22.103,11.08,11-000828,0.54,26.020338480000003
81020,10.523,11.07,11-000829,1.23,59.161614097500006
81021,2.9789999999999996,11.06,11-000830,0.67,32.16804871000001
81022,7.266,11.05,11-000831,0.29,13.898317062500002
81023,7.24,11.03,11-000832,0.72,34.38137034
81024,19.926,11.0,11-000833,0.95,45.117875
81025,17.924,10.99,11-000834,0.09,4.266557032500001
81026,15.204,10.99,11-000835,0.64,30.33996112
81027,3.333,10.98,11-000836,0.02,0.9463991400000002
81028,29.491999999999997,10.98,11-000837,0.07,3.3123969900000008
81029,24.638,10.95,11-000838,0.27,12.706667437500002
81030,17.997,10.92,11-000839,0.15,7.020631799999999
81031,9.279,10.91,11-000840,0.85,39.7107498625
81033,2.983,10.9,11-000842,0.21,9.792914249999999
81034,6.836,10.88,11-000843,0.59,27.412551680000004
81035,21.837,10.87,11-000844,0.13,6.0289558224999995
81036,25.895,10.86,11-000845,0.83,38.421773189999996
81037,11.852,10.85,11-000846,0.17,7.855033812500001
81038,28.808000000000003,10.84,11-000847,0.1,4.6120948
81039,17.295,10.84,11-000848,0.87,40.12522476
81040,13.192,10.84,11-000849,0.62,28.594987760000002
81041,28.74,10.84,11-000850,1.05,48.42699540000001
81042,19.689,10.83,11-000851,0.66,30.383689545000003
81043,10.011000000000001,10.82,11-000852,0.16,7.35214672
81044,21.601,10.81,11-000853,0.26,11.925165005000002
81045,6.895,10.78,11-000854,0.85,38.77002744999999
81046,5.294,10.78,11-000855,0.12,5.473415639999999
81047,24.294,10.78,11-000856,0.84,38.31390947999999
81048,20.002,10.77,11-000857,0.8,36.421770599999995
81049,28.284000000000002,10.71,11-000858,0.41,18.458757292500003
81050,5.406000000000001,10.69,11-000859,0.12,5.382404309999999
81051,4.801,10.69,11-000860,0.9,40.368032324999994
81052,15.329,10.65,11-000861,0.84,37.39539825000001
81053,1.5390000000000001,10.63,11-000862,0.14,6.209179655000002
81054,11.179,10.62,11-000863,0.1,4.426787699999999
81055,11.812000000000001,10.59,11-000864,0.61,26.8510588425
81056,13.2,10.59,11-000865,0.6,26.41087755
81057,0.535,10.58,11-000866,0.27,11.862459990000001
81058,9.582,10.57,11-000867,0.78,34.204578135000006
81059,9.578,10.57,11-000868,0.15,6.5778034875
81060,28.101999999999997,10.54,11-000869,0.18,7.848621539999999
81061,17.124000000000002,10.54,11-000870,0.96,41.85931487999999
81062,10.323,10.52,11-000871,0.65,28.234785799999997
81063,17.424,10.52,11-000872,0.81,35.18488692
81064,24.568,10.5,11-000873,0.3,12.981937499999999
81065,12.630999999999998,10.48,11-000874,0.8,34.486745600000006
81066,22.8,10.47,11-000875,0.45,19.361791462500005
81067,6.652,10.45,11-000876,0.8,34.289585
81068,3.286,10.44,11-000877,0.14,5.98919832
81069,14.058,10.43,11-000878,0.6,25.61884395
81070,27.558000000000003,10.43,11-000879,0.79,33.731477867500004
81071,7.747000000000001,10.43,11-000880,0.91,38.855246657500004
81072,13.535,10.42,11-000881,1.02,43.46856174
81073,22.046,10.42,11-000882,0.8,34.0929896
81074,16.948,10.41,11-000883,0.38,16.163102115
81075,2.884,10.39,11-000884,0.32,13.558783760000004
81076,4.925,10.38,11-000885,1.05,44.404160850000004
81077,14.828,10.34,11-000886,0.86,36.08936078
81078,6.053999999999999,10.33,11-000887,1.0,41.88324325
81079,27.764,10.33,11-000888,0.13,5.4448216225
81080,3.06,10.33,11-000889,0.44,18.42862703
81081,1.255,10.33,11-000890,0.35,14.659135137499998
81082,15.42,10.3,11-000891,0.9,37.476292500000014
81083,25.962,10.29,11-000892,1.06,44.053079805
81084,4.046,10.29,11-000893,0.78,32.416417215
81085,14.402000000000001,10.28,11-000894,0.81,33.59780532
81086,0.231,10.28,11-000895,0.59,24.472475479999993
81088,24.239,10.27,11-000897,0.76,31.46256607
81089,15.119000000000002,10.26,11-000898,0.72,29.74862376
81090,17.653,10.25,11-000899,0.07,2.8865921875000002
81091,25.369,10.23,11-000900,0.82,33.682535865
81093,21.575,10.21,11-000902,0.7,28.641066475000006
81094,9.477,10.2,11-000903,0.13,5.308641
81095,12.249,10.2,11-000904,0.84,34.301987999999994
81096,13.484000000000002,10.19,11-000905,0.8,32.604535399999996
81097,26.500999999999998,10.19,11-000906,0.96,39.12544248
81098,5.3020000000000005,10.18,11-000907,0.83,33.76084511
81099,5.795,10.17,11-000908,0.27,10.960877677500001
81100,24.748,10.16,11-000909,0.36,14.585777280000002
81101,29.026,10.15,11-000910,0.15,6.0654496875
81102,5.997999999999999,10.15,11-000911,0.76,30.731611750000003
81103,1.182,10.13,11-000912,0.82,33.027249265
81104,1.8,10.12,11-000913,0.23,9.24545996
81105,20.744,10.12,11-000914,0.94,37.785792879999995
81106,26.607,10.09,11-000915,0.79,31.5681466075
81107,0.22,10.07,11-000916,0.07,2.7860996275000005
81109,21.531,10.04,11-000918,0.56,22.15619168
81110,28.19,10.04,11-000919,0.06,2.373877679999999
96949,29.771,99.08,12-000020,1.65,6357.6351498
96950,14.591,97.96,12-000021,2.0,7532.9868559999995
96951,29.434,96.09,12-000022,0.59,2138.1986917575
96952,1.568,95.85,12-000023,2.65,9555.859802812498
96953,21.947,95.22,12-000024,0.12,427.04855963999995
96954,11.290999999999999,95.08,12-000025,1.67,5925.629290039999
96955,10.539000000000001,92.3,12-000026,1.3,4346.9677225
96956,9.235,91.07,12-000027,0.23,748.7178208474999
96957,0.69,89.9,12-000028,1.42,4504.5082735000005
96958,6.534,89.6,12-000029,1.63,5136.216063999999
96959,2.45,89.43,12-000030,1.48,4645.8783944100005
96960,27.149,86.39,12-000031,0.68,1991.9366474900003
96961,28.109,86.21,12-000032,1.48,4317.34412569
96962,1.3619999999999999,84.44,12-000033,1.62,4533.68273256
96963,17.410999999999998,84.17,12-000034,1.97,5477.9812522025
96964,15.763,83.17,12-000035,1.86,5049.937559445001
96965,11.51,81.99,12-000036,2.76,7282.332696329999
96966,27.041,81.89,12-000037,1.92,5053.62057456
96967,20.791,81.74,12-000038,1.18,3094.5031929399993
96968,6.657,80.38,12-000039,1.44,3651.72577488
96969,3.4410000000000003,79.6,12-000040,0.69,1715.9905319999998
96970,11.755999999999998,79.02,12-000041,1.42,3480.18279894
96971,16.076,78.11,12-000042,1.48,3544.17087289
96972,27.756,77.6,12-000043,0.64,1512.6661119999999
96973,9.015,76.45,12-000044,1.63,3739.2305644375006
96974,7.86,76.28,12-000045,0.67,1530.15643324
96975,18.221,75.89,12-000046,0.27,610.3409802975
96976,20.818,75.84,12-000047,2.01,4537.66434048
96977,12.57,75.58,12-000048,0.3,672.6276111000001
96978,17.81,74.86,12-000049,0.25,549.8944232499999
96979,29.706,74.62,12-000050,1.2,2622.5960124000007
96980,8.571,74.03,12-000051,2.59,5571.2792079175
96981,7.346,72.5,12-000052,0.36,742.708125
96982,22.372,70.67,12-000053,0.56,1097.7359082200003
96983,9.827,70.07,12-000054,1.54,2967.731571805
96984,2.169,69.81,12-000055,2.42,4629.033279585
96985,14.687000000000001,69.48,12-000056,1.08,2046.3647025600003
96986,19.305999999999997,69.09,12-000057,0.62,1161.6137281350002
96987,20.83,69.08,12-000058,0.21,393.33592452000005
96988,11.755,69.07,12-000059,0.45,842.6186879624998
96989,6.5889999999999995,68.99,12-000060,1.42,2652.774262735
96990,26.063000000000002,67.96,12-000061,1.22,2211.5982221599998
